94,book,5,12,《季羡林自选集》
94,book,13,22,《陈志武说中国经济》
94,book,23,26,《做单》
94,book,27,33,《富豪俱乐部》
94,book,34,35,《拆
94,movie,57,62,《麦家文集》
94,company,64,71,磨铁第二编辑中心
94,book,86,91,《麦家文集》
94,book,93,97,《华尔街》
95,movie,8,13,《并非桃色》
95,movie,14,18,《官心病》
95,movie,19,22,《官赌》
95,movie,23,28,《机关男人》
95,movie,29,34,《小心女人》
95,movie,35,40,《政治生命》
95,movie,41,48,《孩子，爸爸其实
95,movie,57,62,《百年关东》
95,movie,63,67,《派出所》
96,organization,2,3,挪威
96,organization,6,7,荷兰
96,organization,26,27,荷兰
96,name,35,37,徐东华
96,position,47,49,王主任
96,organization,86,88,巴勒莫
96,organization,91,93,雷吉纳
96,game,178,183,《逍遥传说》
96,government,203,203,校
96,government,206,206,银
97,name,6,6,洛
97,address,28,28,日
98,government,11,11,农
98,government,14,14,院
99,position,4,7,特教教师
100,address,3,4,香港
100,position,12,13,记者
101,position,0,3,香港演員
101,position,5,7,基督徒
101,company,27,36,誠信娛樂發展有限公司
102,company,2,3,暴雪
102,company,7,11,gomtv
102,game,15,21,星际争霸知识产
102,organization,36,42,mundode
102,organization,51,55,世界体育报
103,book,2,14,《国外城市治理变革与经验》
103,book,19,30,《中小学生环境教育》丛书
103,book,32,51,《青少年未来领袖ceo成长书系﹒创意商》
103,book,53,65,《北京精神北京故事连环画》
103,government,69,88,北京市市政市容管理委员会固体废弃物管理处
104,position,18,18,主
104,movie,25,28,≪墨仙≫
104,movie,30,35,≪倾世皇妃≫
104,movie,37,37,新
104,movie,38,41,≪三国≫
104,movie,37,37,新
104,movie,44,48,≪上海滩≫
104,movie,50,56,≪楚留香传奇≫
104,movie,58,64,≪大旗英雄传≫
104,movie,66,71,≪神雕侠侣≫
104,movie,73,73,新
105,game,17,17,欧
105,game,19,23,魔兽争霸3
105,name,31,33,贝蒂斯
105,organization,38,39,瓦伦
105,government,75,82,张家口崇礼县政府
105,position,83,85,副县长
105,name,86,88,于有斌
105,government,124,127,人民银行
105,government,129,131,保监会
105,name,140,141,胡蝶
105,name,145,147,阮玲玉
105,movie,166,170,《白云塔》
106,position,0,8,中国摄影家协会会员
106,position,9,13,职业摄影师
106,position,36,44,中国摄影家协会会员
106,position,46,48,摄影师
106,name,49,51,王新霞
106,movie,57,60,《两小无
108,government,67,74,天津公安南开分局
108,name,75,75,李
109,position,87,92,项目总会计师
110,position,2,9,投资理财实战专家
110,position,25,33,私募基金首席研究员
110,position,48,53,投资法创始人
110,position,55,61,知名社会活动家
111,company,6,6,众
111,company,66,77,众知传媒（大连）有限公司
112,position,62,66,影视策划、
112,position,67,72,执行制片人、
113,book,0,1,商报
113,position,3,3,（
113,position,4,5,记者
113,name,6,8,崔吕萍
113,company,17,19,农商行
113,book,73,77,《后汉书》
114,game,2,5,war3
114,position,23,24,选手
115,position,0,7,美域话剧团副团长
115,position,21,25,话剧制作人
115,movie,32,40,＜＜男人如衣服＞＞
115,name,43,45,黄立行
115,movie,47,52,＜＜雷雨＞＞
115,name,55,57,周朴园
115,position,60,69,天津美域话剧团副团长
116,position,0,5,国家一级演员
116,position,7,7,中
116,position,35,35,省
116,position,56,65,兰州交通大学特聘教授
116,position,68,73,国家一级演员
116,position,75,75,中
117,government,0,4,陕西省政务
117,position,42,51,陕西省摄影家协会会员
117,government,54,69,陕西渭南市公安局临渭分局网监大队
118,position,78,80,收藏家
118,name,82,83,赵涌
119,company,45,46,搜狐
119,position,49,50,总编
119,company,53,56,新浪乐居
119,position,57,62,内容架构总监
119,company,72,85,北京爱泰比邻科技有限责任公司
119,position,86,88,董事长
120,position,55,55,作
120,name,57,57,蓝
120,movie,70,74,《步步错》
120,movie,75,79,《遗爱记》
121,government,64,75,西藏丁青县人民法院办公室
121,position,76,78,书记员
122,organization,0,2,voc
122,book,17,23,《动感新资讯》
122,organization,46,47,to
123,company,0,3,东仑传媒
123,company,8,22,北京中泰弘影视文化发展有限公司
123,position,23,25,董事长
123,position,31,31,经
123,name,34,35,小刚
123,name,58,58,李
123,position,73,74,演员
123,movie,75,78,《闪婚》
123,movie,85,91,《还珠格格1》
124,scene,1,3,龙尾玩
125,game,12,18,《上古卷轴4》
125,game,26,27,ta
125,government,43,56,住房和城乡建设部政策研究中心
125,position,57,59,副主任
125,name,60,62,王珏林
125,book,64,71,《每日经济新闻》
125,organization,88,92,valve
125,game,110,113,war3
125,government,168,168,战
125,government,170,176,空间预备指挥所
126,company,0,11,studiox摄影工作室
126,book,59,59,嘉
126,position,74,78,时尚摄影师
126,name,79,81,夏彬如
126,company,83,88,x摄影工作室
127,book,0,3,最世文化
127,book,4,8,《最小说》
127,position,9,9,首
127,position,14,15,作家
127,company,52,63,上海最世文化发展有限公司
128,position,8,9,作家
128,position,11,15,电视评论员
128,movie,19,22,《背后》
128,movie,23,29,《小艾向前冲》
128,movie,30,35,《灵魂之尘》
128,movie,36,43,《不纠结的情路》
128,movie,48,52,《小希望》
128,movie,54,57,《折腾》
128,position,63,64,作家
128,name,65,66,陈岚
129,address,0,21,四川省阿坝州马尔康县松岗镇莫斯都村扎西杨果寺
129,position,29,30,主持
129,address,60,70,四川省阿坝州扎西杨果寺
130,game,9,14,《逍遥传说》
131,organization,86,87,el
132,company,67,72,云南圣灵集团
133,position,9,10,學生
133,position,12,14,足球員
133,position,18,19,模特
133,organization,24,29,香港理工大學
133,name,39,41,董之英
133,position,50,51,教練
133,organization,69,75,香港飞马足球队
133,position,76,77,球员
134,company,0,3,中国人寿
134,company,6,12,深圳市商业银行
134,company,14,19,广东发展银行
134,company,57,58,世嘉
134,company,64,69,黑曜石工作室
134,game,81,87,《阿尔法协议》
134,government,100,102,美军区
134,address,105,106,成都
134,position,110,112,营业员
134,government,124,127,锦江警方
134,company,147,150,忠清银行
134,company,159,162,宝林银行
134,company,164,167,2000
134,company,170,177,安联保险股份公司
134,game,209,213,星际争霸2
134,name,221,223,思密达
135,organization,0,0,1
135,name,13,15,boa
135,game,21,26,《特种部队》
135,scene,40,45,北沙奇圣母庙
135,scene,53,53,活
135,scene,56,59,阿贡火山
135,address,60,61,巴厘
135,scene,1,4,阿贡母庙[UNK]
135,scene,87,90,李白故里
136,position,24,27,永安警长
137,name,4,4,桔
137,name,36,39,yang
137,company,54,72,eju太立德仁公关广告传播集团eju事
138,name,0,1,徐克
138,position,2,3,导演
138,movie,7,12,《女人不坏》
138,position,20,21,导演
138,name,37,38,周迅
138,scene,46,48,海豚岛
138,scene,49,61,moretonisland
139,position,0,0,电
139,movie,7,14,《蔡李佛-宗师》
139,movie,15,20,《孤胆少年》
139,movie,21,26,《引狼入室》
139,movie,27,33,《饭团狂想曲》
139,movie,34,40,《荷花三娘子》
139,movie,41,44,《莲锁》
139,position,65,65,电
139,movie,74,81,《蔡李佛-宗师》
139,movie,82,88,《饭团狂想曲》
140,government,61,62,do
140,name,79,81,崔曼莉
140,position,83,84,作家
140,movie,88,91,《浮沉》
140,movie,92,97,《琉璃时代》
140,movie,98,104,《卡卡的信仰》
141,position,75,77,漫画家
141,name,78,79,培冬
141,book,85,85,《
142,company,0,12,北京悦宝汇汽车服务有限公司
142,position,13,15,总经理
142,organization,17,17,红
142,position,23,25,创始人
142,name,26,27,陈鹏
142,company,51,63,北京悦宝汇汽车服务有限公司
142,position,64,75,总经理红宝马俱乐部创始人
143,position,0,4,尖端漫畫家
143,movie,10,15,『有機男孩』
143,movie,17,21,『祈願花』
143,movie,23,28,『純愛視線』
143,movie,30,36,『愛戀舞色系』
143,movie,38,43,『偷心保鑣』
143,movie,38,38,『
143,movie,46,51,'闇夜神話』
143,movie,45,45,『
143,movie,56,64,'醉後決定愛上你』
143,position,66,69,台湾著名
143,position,70,72,漫画家
143,name,73,75,米絲琳
143,movie,87,95,《醉后决定爱上你》
143,movie,96,101,《偷心保镖》
144,organization,1,2,科隆
144,organization,17,18,na
146,position,0,4,tvb演員
146,address,85,85,香
148,address,11,17,西九龙中天地举
149,organization,12,18,复旦大学经济系
149,position,20,20,中
149,position,32,36,高级经济师
150,organization,0,5,加拉塔萨雷队
150,organization,8,13,梅塔利斯特队
151,organization,0,2,全经联
151,position,38,39,re
151,company,46,59,兴义市汇鑫房地产开发有限公司
152,movie,21,27,《阳光小美女》
152,movie,30,30,《
153,book,0,5,《三分墨影》
153,organization,38,42,中央电视台
153,book,43,48,《今日说法》
153,address,55,55,美
153,book,71,76,《三分墨影》
153,position,77,78,作者
154,address,1,5,北京张家口
154,address,7,8,大同
154,position,11,11,军
155,address,39,40,ci
155,name,47,47,k
155,position,64,66,漫画家
155,position,68,70,插画家
155,name,58,59,西达
155,name,81,83,范圣芝
155,name,85,89,范仲淹28
156,government,8,11,住保部门
156,name,55,57,张新颖
156,book,58,66,《沈从文的前半生》
156,scene,82,89,siladen岛
157,name,16,19,koko
157,organization,65,66,胜思
158,name,28,30,黃怡玲
158,position,119,124,台湾流行歌手
159,organization,3,6,凯尔特人
160,game,12,17,天下3太虚观
160,position,18,18,脑
160,name,75,75,尘
161,name,2,4,章金莱
161,address,9,10,上海
161,address,15,16,北京
161,address,18,19,绍兴
161,organization,77,85,中国电视剧制作中心
161,position,86,87,演员
162,address,24,31,上地信息产业基地
162,address,33,38,中关村科技园
162,address,40,45,大望京商务区
162,organization,60,63,费耶诺德
162,game,88,93,《变形金刚》
162,game,95,99,《x战警》
162,movie,117,122,《魔法奇缘》
162,government,131,134,日本政府
162,company,172,175,邮储巨网
162,organization,197,199,拉齐奥
162,company,201,207,eurobet
163,position,0,1,85
163,government,69,80,四川省德阳市中江县公安局
164,name,62,62,陈
164,company,64,76,杭州万泰房地产开发有限公司
165,company,55,71,北京银地联合房地产土地评估有限公司
166,position,0,3,粤剧演员
166,movie,10,14,《重案组》
166,movie,31,36,《大话西游》
166,position,39,39,唐
166,name,61,61,t
166,position,79,83,香港男艺人
166,movie,87,92,《大话西游》
166,position,96,97,唐僧
167,address,3,3,肯
167,organization,47,54,infinity
167,game,65,71,《使命召唤6》
168,address,64,67,高桥新城
168,address,69,70,荷兰
169,movie,4,9,《十二生肖》
169,movie,10,17,《舌尖上的中国》
169,movie,18,23,《精忠岳飞》
169,name,28,30,黄晓明
169,movie,36,42,《富春山居图》
169,position,80,88,著名青年音乐作曲家
170,position,0,1,著名
170,position,2,7,小提琴艺术家
170,position,84,87,小提琴家
171,company,0,13,北京完美建信影视文化有限公司
171,position,14,16,经纪人
171,name,18,20,任力威
171,position,50,53,话剧演员
171,name,54,56,赵晓苏
171,movie,60,68,《空中花园谋杀案》
173,company,32,35,交通银行
173,address,45,48,大涌镇红
173,government,99,103,海南保监局
173,address,112,113,海口
173,address,115,116,三亚
174,position,18,19,记者
174,game,54,59,《吉他英雄》
175,company,0,1,建行
175,name,6,7,姚明
175,company,24,27,科茨兄弟
175,government,51,55,英国政府颁
176,name,20,21,me
176,name,72,72,顧
176,position,84,87,唱作歌手
177,government,65,75,贵州省黔西南州委宣传部
177,position,76,80,网络科科长
178,organization,82,83,59
179,position,0,4,民间思想者
179,position,6,13,中国作家协会会员
179,position,15,15,骏
179,position,57,58,诗人
179,book,62,64,《梦中
179,book,71,76,《沙马诗选》
179,book,78,80,《虚幻
179,book,86,91,《幻影之伤》
180,address,3,4,孟买
180,position,12,13,记者
180,name,14,15,聂云
180,name,33,34,金庸
180,address,37,37,香
180,name,33,33,金
180,name,46,48,查良世
180,book,53,56,《明》系
180,position,101,102,主持
180,name,103,105,房桂岭
180,organization,116,118,桑德兰
180,organization,130,132,桑德兰
180,game,159,162,星际争霸
180,name,169,171,土豆明
180,name,173,175,黄慧明
180,movie,183,189,《兔兔大狂欢》
180,movie,191,201,《atonement）
180,name,218,219,李安
180,movie,223,227,《色，戒》
181,book,9,14,《且试天下》
181,book,16,22,《兰因·璧月》
181,book,24,29,《天霜河白》
181,book,31,36,《凤影空来》
181,book,89,94,《且试天下》
182,position,86,91,朋克摇滚乐队
183,book,0,0,《
183,position,13,17,身心灵导师
183,position,34,36,代言人
183,position,56,58,主持人
183,position,60,60,身
186,book,0,13,美国新闻周刊newsweek
186,book,17,23,朝日新闻中文网
186,book,27,34,《歌舞町案内人》
186,book,35,40,《日本有病》
186,movie,78,82,歌舞伎町案
186,position,85,85,日
187,position,0,0,音
187,name,3,4,杜昊
187,company,62,74,北京创世者传媒科技有限公司
189,name,60,60,梁
189,position,75,76,青年
189,position,77,80,京剧演员
190,position,0,5,香港福音歌手
191,position,6,7,作家
191,book,29,33,《嘿，亲爱
191,position,38,43,马来西亚作家
191,movie,48,55,《纯纯的守护神》
191,movie,56,62,《幸福的味道》
192,organization,27,30,斯托克城
192,name,39,41,蒙塔里
192,company,57,59,深发展
192,company,61,62,广发
193,position,4,5,作家
193,movie,10,19,《214度恶龙王子》
193,movie,20,26,《恋人血族馆》
193,movie,27,36,《恋爱，倒数100》
193,position,64,65,作家
193,name,66,68,米米拉
193,movie,73,81,《她和他和他和他》
195,organization,2,5,佛罗伦萨
195,organization,7,8,欧冠
195,scene,31,33,巴里岛
195,company,80,83,荷兰银行
195,movie,115,115,•
196,company,18,28,寶麗來國際娛樂有限公司
196,position,56,60,台灣演員、
196,position,61,63,主持人
198,company,0,11,烟台正点广告设计有限公司
198,position,12,12,创
198,position,28,29,创始
198,company,31,41,铭诺威服饰商贸有限公司
198,position,42,42,品
198,position,75,77,摄影师
199,government,25,26,美国
199,government,31,31,韩
199,address,40,42,日本海
199,movie,53,64,《哈利-波特与混血王子》
199,organization,71,73,维拉利
199,organization,100,102,马竞技
200,government,30,32,人居委
200,position,47,48,主席
200,name,49,51,刘明康
201,organization,47,53,上海莎莎舞蹈学
201,position,59,65,上海莎莎舞教父
202,position,8,9,导演
202,name,11,12,何平
202,movie,37,42,《天地英雄》
202,government,45,46,央行
203,government,0,5,伊朗地面部队
203,address,53,54,亚庇
203,address,56,58,仙本那
203,address,80,81,亚庇
203,game,104,109,《大明龙权》
203,position,136,137,记者
203,address,148,150,新街口
203,position,157,158,交警
203,government,168,175,【东乡县教育局】
203,address,202,207,南京路步行街
204,movie,28,38,《夜之琴女与耶稣之笛》
204,movie,39,45,《秀哉的夏天》
204,movie,46,52,《沉睡的女儿》
204,name,54,56,哥舒意
204,position,58,59,作家
204,book,64,70,《恶魔奏鸣曲》
204,book,71,81,《夜之琴女与耶稣之笛》
205,game,2,6,魔兽争霸项
205,organization,15,16,es
206,organization,36,39,香港职业
206,position,56,63,武打演员武指墨功
206,position,69,71,创始人
206,position,73,73,职
206,position,81,86,香港泰拳冠军
206,position,88,91,武打演员
206,movie,101,101,）
207,position,12,13,玩家
207,game,17,23,魔兽争霸iii
207,government,56,60,香港旅游局
208,government,15,21,广州民航管理局
208,company,40,41,国航
208,organization,46,49,亚特兰大
208,organization,64,67,那不勒斯
208,company,80,83,新浪彩票
208,position,90,91,编辑
208,game,102,104,星际2
208,government,127,129,国民党
208,government,134,136,解放军
208,position,137,137,战
208,address,164,165,南阳
208,scene,167,169,武侯祠
208,address,171,172,成都
208,scene,167,169,武侯祠
208,scene,178,179,汤阴
208,scene,181,183,岳飞庙
208,scene,185,191,济南大明湖遐园
210,book,3,11,《电脑游戏攻略》杂
210,organization,30,33,博洛尼亚
211,book,0,5,《星星诗刊》
211,position,6,10,常务副主编
211,book,14,17,《幻影》
211,book,18,25,《雪山之上的雪》
211,book,26,30,《九寨蓝》
211,book,31,35,《紫禁城》
211,address,44,47,江西瑞金
211,address,49,52,陕北延安
211,book,67,70,《长征》
211,name,73,75,龚学敏
211,position,77,78,诗人
211,book,67,67,《
211,book,96,100,《九寨蓝》
212,government,8,13,泉州市公安局
212,position,16,16,成
212,position,26,27,政委
212,position,31,37,省首批刑侦专家
